sample,state,candidate,date,pct
85.0,Florida,Biden,2020-06-11,0.4774937396437606
86.0,Florida,Biden,2020-06-11,0.5043305437398956
87.0,Florida,Biden,2020-06-11,0.46865026900049417
88.0,Florida,Biden,2020-06-11,0.4658695425311291
89.0,Florida,Biden,2020-06-11,0.4693298481631922
90.0,Florida,Biden,2020-06-11,0.46353963174979784
91.0,Florida,Biden,2020-06-11,0.44617633840858933
92.0,Florida,Biden,2020-06-11,0.4856114506134059
93.0,Florida,Biden,2020-06-11,0.4928056361748721
94.0,Florida,Biden,2020-06-11,0.4877182786906551
95.0,Florida,Biden,2020-06-11,0.4723566503260257
96.0,Florida,Biden,2020-06-11,0.5029743767714975
97.0,Florida,Biden,2020-06-11,0.48408641698679666
98.0,Florida,Biden,2020-06-11,0.4747004427388155
99.0,Florida,Biden,2020-06-11,0.46405624186610156
100.0,Florida,Biden,2020-06-11,0.5020635306532861
1.0,Florida,Biden,2020-06-14,0.4590666395510623
2.0,Florida,Biden,2020-06-14,0.4935667668504422
3.0,Florida,Biden,2020-06-14,0.5151432491926367
4.0,Florida,Biden,2020-06-14,0.4841090068881267
5.0,Florida,Biden,2020-06-14,0.481980517442458
6.0,Florida,Biden,2020-06-14,0.49207603820720114
7.0,Florida,Biden,2020-06-14,0.495435777612171
8.0,Florida,Biden,2020-06-14,0.5442934605669254
9.0,Florida,Biden,2020-06-14,0.49962290430589246
10.0,Florida,Biden,2020-06-14,0.49709822578715834
11.0,Florida,Biden,2020-06-14,0.5017799898714439
12.0,Florida,Biden,2020-06-14,0.465278700987854
13.0,Florida,Biden,2020-06-14,0.4870790195871745
14.0,Florida,Biden,2020-06-14,0.4895722592779379
15.0,Florida,Biden,2020-06-14,0.5109386467640916
16.0,Florida,Biden,2020-06-14,0.49589462656176475
17.0,Florida,Biden,2020-06-14,0.5078780696679341
18.0,Florida,Biden,2020-06-14,0.4894997717571544
19.0,Florida,Biden,2020-06-14,0.47552409703928855
20.0,Florida,Biden,2020-06-14,0.49386463346399895
21.0,Florida,Biden,2020-06-14,0.44373644073326807
22.0,Florida,Biden,2020-06-14,0.4927965344371231
23.0,Florida,Biden,2020-06-14,0.44763296361830124
24.0,Florida,Biden,2020-06-14,0.48984437060938957
25.0,Florida,Biden,2020-06-14,0.48805093484837897
26.0,Florida,Biden,2020-06-14,0.49419740127901385
27.0,Florida,Biden,2020-06-14,0.4900251651816479
28.0,Florida,Biden,2020-06-14,0.4802590035080202
29.0,Florida,Biden,2020-06-14,0.48837000183145285
30.0,Florida,Biden,2020-06-14,0.46243260893515875
31.0,Florida,Biden,2020-06-14,0.47357218032563253
32.0,Florida,Biden,2020-06-14,0.5303952220389058
33.0,Florida,Biden,2020-06-14,0.4755770066823221
34.0,Florida,Biden,2020-06-14,0.5031962347118419
35.0,Florida,Biden,2020-06-14,0.45150670574065
36.0,Florida,Biden,2020-06-14,0.49412654929407684
37.0,Florida,Biden,2020-06-14,0.4769375688587342
38.0,Florida,Biden,2020-06-14,0.4869742060577937
39.0,Florida,Biden,2020-06-14,0.4936538439530716
40.0,Florida,Biden,2020-06-14,0.4787254710927606
41.0,Florida,Biden,2020-06-14,0.467069890476339
42.0,Florida,Biden,2020-06-14,0.47361899938231716
43.0,Florida,Biden,2020-06-14,0.47016853430685596
44.0,Florida,Biden,2020-06-14,0.48124049201598845
45.0,Florida,Biden,2020-06-14,0.47989773970812954
46.0,Florida,Biden,2020-06-14,0.4880202548116547
47.0,Florida,Biden,2020-06-14,0.4754887916856035
48.0,Florida,Biden,2020-06-14,0.49240870261455166
49.0,Florida,Biden,2020-06-14,0.49683994677772125
50.0,Florida,Biden,2020-06-14,0.514763845550141
51.0,Florida,Biden,2020-06-14,0.48650045368144035
52.0,Florida,Biden,2020-06-14,0.46668562628459165
53.0,Florida,Biden,2020-06-14,0.4578915426057262
54.0,Florida,Biden,2020-06-14,0.5066502393120392
55.0,Florida,Biden,2020-06-14,0.5116772190124518
56.0,Florida,Biden,2020-06-14,0.4643491942490491
57.0,Florida,Biden,2020-06-14,0.5366696266411415
58.0,Florida,Biden,2020-06-14,0.4506779741298079
59.0,Florida,Biden,2020-06-14,0.4846254219557555
60.0,Florida,Biden,2020-06-14,0.5150471234660214
61.0,Florida,Biden,2020-06-14,0.4889495966544602
62.0,Florida,Biden,2020-06-14,0.48207717383314136
63.0,Florida,Biden,2020-06-14,0.5065473138545351
64.0,Florida,Biden,2020-06-14,0.47800276819829934
65.0,Florida,Biden,2020-06-14,0.4821566963732168
66.0,Florida,Biden,2020-06-14,0.489005710087495
67.0,Florida,Biden,2020-06-14,0.44007920645452403
68.0,Florida,Biden,2020-06-14,0.4912306690433242
69.0,Florida,Biden,2020-06-14,0.5013498477748582
70.0,Florida,Biden,2020-06-14,0.49120682268126853
71.0,Florida,Biden,2020-06-14,0.493984852483835
72.0,Florida,Biden,2020-06-14,0.48999520580827594
73.0,Florida,Biden,2020-06-14,0.4678840748561645
74.0,Florida,Biden,2020-06-14,0.4875174104130597
75.0,Florida,Biden,2020-06-14,0.5428345959015228
76.0,Florida,Biden,2020-06-14,0.5076048561711413
77.0,Florida,Biden,2020-06-14,0.4827564087946032
78.0,Florida,Biden,2020-06-14,0.450326649037501
79.0,Florida,Biden,2020-06-14,0.4825558029441604
80.0,Florida,Biden,2020-06-14,0.5228779096300263
81.0,Florida,Biden,2020-06-14,0.5146198321484229
82.0,Florida,Biden,2020-06-14,0.46218037089713193
83.0,Florida,Biden,2020-06-14,0.4586077594409903
84.0,Florida,Biden,2020-06-14,0.4762540563617124
85.0,Florida,Biden,2020-06-14,0.44100047287969735
86.0,Florida,Biden,2020-06-14,0.5056458012929144
87.0,Florida,Biden,2020-06-14,0.49431865404762887
88.0,Florida,Biden,2020-06-14,0.490123947069533
89.0,Florida,Biden,2020-06-14,0.46410940992279476
90.0,Florida,Biden,2020-06-14,0.4484018302503677
91.0,Florida,Biden,2020-06-14,0.46806053446412904
92.0,Florida,Biden,2020-06-14,0.4597514729421259
93.0,Florida,Biden,2020-06-14,0.4983853020104545
94.0,Florida,Biden,2020-06-14,0.49519104414965587
95.0,Florida,Biden,2020-06-14,0.4758918626208867
96.0,Florida,Biden,2020-06-14,0.484042035192381
97.0,Florida,Biden,2020-06-14,0.5200676910245574
98.0,Florida,Biden,2020-06-14,0.49535902875342086
99.0,Florida,Biden,2020-06-14,0.48947518665574935
100.0,Florida,Biden,2020-06-14,0.5067888917005374
1.0,Florida,Biden,2020-06-15,0.5067469991188795
2.0,Florida,Biden,2020-06-15,0.494734316785922
3.0,Florida,Biden,2020-06-15,0.5187537980333916
4.0,Florida,Biden,2020-06-15,0.5139166947170282
5.0,Florida,Biden,2020-06-15,0.46499505854638473
6.0,Florida,Biden,2020-06-15,0.4920183719138291
7.0,Florida,Biden,2020-06-15,0.5132645821171242
8.0,Florida,Biden,2020-06-15,0.493677270024631
9.0,Florida,Biden,2020-06-15,0.45238875643810844
10.0,Florida,Biden,2020-06-15,0.5066953698778652
11.0,Florida,Biden,2020-06-15,0.45736138378562435
12.0,Florida,Biden,2020-06-15,0.4583169456160698
13.0,Florida,Biden,2020-06-15,0.4813834800586129
14.0,Florida,Biden,2020-06-15,0.5216556647593358
15.0,Florida,Biden,2020-06-15,0.5061440748767153
16.0,Florida,Biden,2020-06-15,0.5071594737219266
17.0,Florida,Biden,2020-06-15,0.49705826797042546
18.0,Florida,Biden,2020-06-15,0.4742552694626068
19.0,Florida,Biden,2020-06-15,0.4829004467088912
20.0,Florida,Biden,2020-06-15,0.4972225294617682
21.0,Florida,Biden,2020-06-15,0.4420015832504314
22.0,Florida,Biden,2020-06-15,0.4795506812594558
23.0,Florida,Biden,2020-06-15,0.4403169908453732
24.0,Florida,Biden,2020-06-15,0.48575349119427624
25.0,Florida,Biden,2020-06-15,0.47359263052618267
26.0,Florida,Biden,2020-06-15,0.5087808430717643
27.0,Florida,Biden,2020-06-15,0.5055229986992659
28.0,Florida,Biden,2020-06-15,0.4883012231002061
29.0,Florida,Biden,2020-06-15,0.47663487936774374
30.0,Florida,Biden,2020-06-15,0.47488813768254257
31.0,Florida,Biden,2020-06-15,0.5237113952451286
32.0,Florida,Biden,2020-06-15,0.4816170439614321
33.0,Florida,Biden,2020-06-15,0.4726055120039594
34.0,Florida,Biden,2020-06-15,0.4862300039995142
35.0,Florida,Biden,2020-06-15,0.4920059158393336
36.0,Florida,Biden,2020-06-15,0.47485899623236744
37.0,Florida,Biden,2020-06-15,0.4824625670135685
38.0,Florida,Biden,2020-06-15,0.45966927104874716
39.0,Florida,Biden,2020-06-15,0.49642203676832786
40.0,Florida,Biden,2020-06-15,0.47059551160508695
41.0,Florida,Biden,2020-06-15,0.45260513143373116
42.0,Florida,Biden,2020-06-15,0.47036730810003885
43.0,Florida,Biden,2020-06-15,0.45453816326389596
44.0,Florida,Biden,2020-06-15,0.4853262145692084
45.0,Florida,Biden,2020-06-15,0.5055859897951173
46.0,Florida,Biden,2020-06-15,0.4856815286171107
47.0,Florida,Biden,2020-06-15,0.5077667393431133
48.0,Florida,Biden,2020-06-15,0.43622112589432477
49.0,Florida,Biden,2020-06-15,0.48249080177382064
50.0,Florida,Biden,2020-06-15,0.5233402821850028
51.0,Florida,Biden,2020-06-15,0.5318215726467515
52.0,Florida,Biden,2020-06-15,0.49253590522287605
53.0,Florida,Biden,2020-06-15,0.489733587947238
54.0,Florida,Biden,2020-06-15,0.48761849624154696
55.0,Florida,Biden,2020-06-15,0.4919827400520552
56.0,Florida,Biden,2020-06-15,0.43213229651675134
57.0,Florida,Biden,2020-06-15,0.47884963627095023
58.0,Florida,Biden,2020-06-15,0.4421177487342956
59.0,Florida,Biden,2020-06-15,0.4960032472715109
60.0,Florida,Biden,2020-06-15,0.45589731353116975
61.0,Florida,Biden,2020-06-15,0.4787940773876395
62.0,Florida,Biden,2020-06-15,0.5477360706686053
63.0,Florida,Biden,2020-06-15,0.5251624031244366
64.0,Florida,Biden,2020-06-15,0.48495258251487705
65.0,Florida,Biden,2020-06-15,0.4923354014111766
66.0,Florida,Biden,2020-06-15,0.4737979600267292
67.0,Florida,Biden,2020-06-15,0.503256324573203
68.0,Florida,Biden,2020-06-15,0.4903148967613402
69.0,Florida,Biden,2020-06-15,0.4798717396410224
70.0,Florida,Biden,2020-06-15,0.5088336387996211
71.0,Florida,Biden,2020-06-15,0.4473345578210109
72.0,Florida,Biden,2020-06-15,0.4723963938707259
73.0,Florida,Biden,2020-06-15,0.49002858401551597
74.0,Florida,Biden,2020-06-15,0.47786025665602944
75.0,Florida,Biden,2020-06-15,0.4892379980902564
76.0,Florida,Biden,2020-06-15,0.4539196246459206
77.0,Florida,Biden,2020-06-15,0.4647483466139672
78.0,Florida,Biden,2020-06-15,0.46645358779724216
79.0,Florida,Biden,2020-06-15,0.4928138848131212
80.0,Florida,Biden,2020-06-15,0.4671880211336054
81.0,Florida,Biden,2020-06-15,0.4642083157957934
82.0,Florida,Biden,2020-06-15,0.5026530778604845
83.0,Florida,Biden,2020-06-15,0.4975027518997476
84.0,Florida,Biden,2020-06-15,0.47236632014966917
85.0,Florida,Biden,2020-06-15,0.5137578066677668
86.0,Florida,Biden,2020-06-15,0.4789218908788249
87.0,Florida,Biden,2020-06-15,0.5205925174277664
88.0,Florida,Biden,2020-06-15,0.4864961906485981
89.0,Florida,Biden,2020-06-15,0.4917069371118843
90.0,Florida,Biden,2020-06-15,0.4919332442741437
91.0,Florida,Biden,2020-06-15,0.4841587444913394
92.0,Florida,Biden,2020-06-15,0.483785031283379
93.0,Florida,Biden,2020-06-15,0.49151740572694164
94.0,Florida,Biden,2020-06-15,0.4875847077032398
95.0,Florida,Biden,2020-06-15,0.4783254740989764
96.0,Florida,Biden,2020-06-15,0.4525169726071933
97.0,Florida,Biden,2020-06-15,0.49736967281650873
98.0,Florida,Biden,2020-06-15,0.49695741174342994
99.0,Florida,Biden,2020-06-15,0.49754445780497236
100.0,Florida,Biden,2020-06-15,0.5052251910879234
1.0,Florida,Biden,2020-06-18,0.4913021545598105
2.0,Florida,Biden,2020-06-18,0.4994075870352643
3.0,Florida,Biden,2020-06-18,0.4948796644013655
4.0,Florida,Biden,2020-06-18,0.4753556598732717
5.0,Florida,Biden,2020-06-18,0.49352540087976376
6.0,Florida,Biden,2020-06-18,0.49206634565503865
7.0,Florida,Biden,2020-06-18,0.5085637346263999
8.0,Florida,Biden,2020-06-18,0.45811888571385967
9.0,Florida,Biden,2020-06-18,0.4821708395479864
10.0,Florida,Biden,2020-06-18,0.4943251417912858
11.0,Florida,Biden,2020-06-18,0.4542752674155604
12.0,Florida,Biden,2020-06-18,0.498292353942292
13.0,Florida,Biden,2020-06-18,0.4931202586200294
14.0,Florida,Biden,2020-06-18,0.4999294057761012
15.0,Florida,Biden,2020-06-18,0.5166171492374622
16.0,Florida,Biden,2020-06-18,0.49309168117698404
17.0,Florida,Biden,2020-06-18,0.49962596777515805
18.0,Florida,Biden,2020-06-18,0.46816125600989084
19.0,Florida,Biden,2020-06-18,0.45787240512823135
20.0,Florida,Biden,2020-06-18,0.47395656264442865
21.0,Florida,Biden,2020-06-18,0.4788229977048711
22.0,Florida,Biden,2020-06-18,0.48502245624366636
23.0,Florida,Biden,2020-06-18,0.4694310341083967
24.0,Florida,Biden,2020-06-18,0.45628991275711916
25.0,Florida,Biden,2020-06-18,0.49881934659305943
26.0,Florida,Biden,2020-06-18,0.5242804071814481
27.0,Florida,Biden,2020-06-18,0.5106562457862289
28.0,Florida,Biden,2020-06-18,0.48325200193000756
29.0,Florida,Biden,2020-06-18,0.5172204210939034
30.0,Florida,Biden,2020-06-18,0.45223594071211654
31.0,Florida,Biden,2020-06-18,0.4832708878194093
32.0,Florida,Biden,2020-06-18,0.5222682970056788
33.0,Florida,Biden,2020-06-18,0.4573170551476207
34.0,Florida,Biden,2020-06-18,0.5104325625984624
35.0,Florida,Biden,2020-06-18,0.4761559217110846
36.0,Florida,Biden,2020-06-18,0.4625733519233732
37.0,Florida,Biden,2020-06-18,0.4991920934440081
38.0,Florida,Biden,2020-06-18,0.4693462603888924
39.0,Florida,Biden,2020-06-18,0.4992970351481822
40.0,Florida,Biden,2020-06-18,0.5068465344282574
41.0,Florida,Biden,2020-06-18,0.4694797552548166
42.0,Florida,Biden,2020-06-18,0.49071126489554523
43.0,Florida,Biden,2020-06-18,0.48384510424941074
44.0,Florida,Biden,2020-06-18,0.4755540142213809
45.0,Florida,Biden,2020-06-18,0.4871693065409609
46.0,Florida,Biden,2020-06-18,0.4770003266910822
47.0,Florida,Biden,2020-06-18,0.5153154974114291
48.0,Florida,Biden,2020-06-18,0.5135851015881137
49.0,Florida,Biden,2020-06-18,0.4956903053359742
50.0,Florida,Biden,2020-06-18,0.4829821066740749
51.0,Florida,Biden,2020-06-18,0.5157464337816625
52.0,Florida,Biden,2020-06-18,0.46524058141760843
53.0,Florida,Biden,2020-06-18,0.5013113138893748
54.0,Florida,Biden,2020-06-18,0.47954268494984936
55.0,Florida,Biden,2020-06-18,0.4685963475398664
56.0,Florida,Biden,2020-06-18,0.5080705828212024
57.0,Florida,Biden,2020-06-18,0.5202189142816089
58.0,Florida,Biden,2020-06-18,0.48330102988449936
59.0,Florida,Biden,2020-06-18,0.49599965290462145
60.0,Florida,Biden,2020-06-18,0.5107789845767965
61.0,Florida,Biden,2020-06-18,0.48590776283189235
62.0,Florida,Biden,2020-06-18,0.4756509011376126
63.0,Florida,Biden,2020-06-18,0.506605083084934
64.0,Florida,Biden,2020-06-18,0.4951422070598115
65.0,Florida,Biden,2020-06-18,0.4871366500456695
66.0,Florida,Biden,2020-06-18,0.4941892856240057
67.0,Florida,Biden,2020-06-18,0.4627362251018433
68.0,Florida,Biden,2020-06-18,0.4624813340459215
69.0,Florida,Biden,2020-06-18,0.5003550263348999
70.0,Florida,Biden,2020-06-18,0.5252251905894605
71.0,Florida,Biden,2020-06-18,0.46076133871172426
72.0,Florida,Biden,2020-06-18,0.47545289834282733
73.0,Florida,Biden,2020-06-18,0.5010827242995564
74.0,Florida,Biden,2020-06-18,0.4818296541337201
75.0,Florida,Biden,2020-06-18,0.496191389441223
76.0,Florida,Biden,2020-06-18,0.4654147038470308
77.0,Florida,Biden,2020-06-18,0.49316571050798674
78.0,Florida,Biden,2020-06-18,0.44653710924398193
79.0,Florida,Biden,2020-06-18,0.5369859479641402
80.0,Florida,Biden,2020-06-18,0.48806925220906006
81.0,Florida,Biden,2020-06-18,0.4698514507167543
82.0,Florida,Biden,2020-06-18,0.4798770238554621
83.0,Florida,Biden,2020-06-18,0.5062175088588858
84.0,Florida,Biden,2020-06-18,0.4623852299005496
85.0,Florida,Biden,2020-06-18,0.474735262424338
86.0,Florida,Biden,2020-06-18,0.4534905083011685
87.0,Florida,Biden,2020-06-18,0.43986457938632023
88.0,Florida,Biden,2020-06-18,0.4864963397797657
89.0,Florida,Biden,2020-06-18,0.4519476383395303
90.0,Florida,Biden,2020-06-18,0.4847583172896253
91.0,Florida,Biden,2020-06-18,0.5312734598429514
92.0,Florida,Biden,2020-06-18,0.4929057219558296
93.0,Florida,Biden,2020-06-18,0.49180939986477984
94.0,Florida,Biden,2020-06-18,0.5297881531936806
95.0,Florida,Biden,2020-06-18,0.5262293176000832
96.0,Florida,Biden,2020-06-18,0.49591126981356726
97.0,Florida,Biden,2020-06-18,0.5134025386739145
98.0,Florida,Biden,2020-06-18,0.4647198719279429
99.0,Florida,Biden,2020-06-18,0.4769947995976288
100.0,Florida,Biden,2020-06-18,0.512041123588856
1.0,Florida,Biden,2020-06-23,0.5119271988555947
2.0,Florida,Biden,2020-06-23,0.494638097150545
3.0,Florida,Biden,2020-06-23,0.5086221038748805
4.0,Florida,Biden,2020-06-23,0.5146369208478986
5.0,Florida,Biden,2020-06-23,0.44966980889442804
6.0,Florida,Biden,2020-06-23,0.4791026215384124
7.0,Florida,Biden,2020-06-23,0.5016282073869878
8.0,Florida,Biden,2020-06-23,0.48416224002582864
9.0,Florida,Biden,2020-06-23,0.4494163025782067
10.0,Florida,Biden,2020-06-23,0.5075031312612869
11.0,Florida,Biden,2020-06-23,0.5060435746324181
12.0,Florida,Biden,2020-06-23,0.46997103530811907
13.0,Florida,Biden,2020-06-23,0.47975209745599867
14.0,Florida,Biden,2020-06-23,0.5013963333740422
15.0,Florida,Biden,2020-06-23,0.517750904254155
16.0,Florida,Biden,2020-06-23,0.47278816699802234
17.0,Florida,Biden,2020-06-23,0.48803886511541594
18.0,Florida,Biden,2020-06-23,0.5005760460422434
19.0,Florida,Biden,2020-06-23,0.4939327759564809
20.0,Florida,Biden,2020-06-23,0.5075362738319086
21.0,Florida,Biden,2020-06-23,0.5104375590704828
22.0,Florida,Biden,2020-06-23,0.4739972555852383
23.0,Florida,Biden,2020-06-23,0.47546645560630435
24.0,Florida,Biden,2020-06-23,0.48650726121881754
25.0,Florida,Biden,2020-06-23,0.47274105594370497
26.0,Florida,Biden,2020-06-23,0.4803421171224281
27.0,Florida,Biden,2020-06-23,0.502893561510635
28.0,Florida,Biden,2020-06-23,0.5022018722777614
29.0,Florida,Biden,2020-06-23,0.5290820429182778
30.0,Florida,Biden,2020-06-23,0.48827529011765286
31.0,Florida,Biden,2020-06-23,0.5167101583247956
32.0,Florida,Biden,2020-06-23,0.5097670467389042
33.0,Florida,Biden,2020-06-23,0.5021411616993415
34.0,Florida,Biden,2020-06-23,0.48148133140337457
35.0,Florida,Biden,2020-06-23,0.4683307356153644
36.0,Florida,Biden,2020-06-23,0.49740701957993294
37.0,Florida,Biden,2020-06-23,0.509229125983056
38.0,Florida,Biden,2020-06-23,0.5102099532967801
39.0,Florida,Biden,2020-06-23,0.4598119520789464
40.0,Florida,Biden,2020-06-23,0.42676477629947507
41.0,Florida,Biden,2020-06-23,0.5033968375699364
42.0,Florida,Biden,2020-06-23,0.49296045212247086
43.0,Florida,Biden,2020-06-23,0.4832309190593472
44.0,Florida,Biden,2020-06-23,0.4540592081302458
45.0,Florida,Biden,2020-06-23,0.47433528778523343
46.0,Florida,Biden,2020-06-23,0.46225850063815754
47.0,Florida,Biden,2020-06-23,0.4701423435800023
48.0,Florida,Biden,2020-06-23,0.5129006103276049
49.0,Florida,Biden,2020-06-23,0.5124171745481529
50.0,Florida,Biden,2020-06-23,0.49746152763332124
51.0,Florida,Biden,2020-06-23,0.4737773821009779
52.0,Florida,Biden,2020-06-23,0.5075395168635346
53.0,Florida,Biden,2020-06-23,0.4631960057377821
54.0,Florida,Biden,2020-06-23,0.5065424501975949
55.0,Florida,Biden,2020-06-23,0.492269704171341
56.0,Florida,Biden,2020-06-23,0.4410847007053214
57.0,Florida,Biden,2020-06-23,0.5052560384359508
58.0,Florida,Biden,2020-06-23,0.49065880151314245
59.0,Florida,Biden,2020-06-23,0.48408713151500554
60.0,Florida,Biden,2020-06-23,0.5112027253727145
61.0,Florida,Biden,2020-06-23,0.47865570395166096
62.0,Florida,Biden,2020-06-23,0.5131717045128893
63.0,Florida,Biden,2020-06-23,0.4784909824336606
64.0,Florida,Biden,2020-06-23,0.4734860834352097
65.0,Florida,Biden,2020-06-23,0.4511248893574874
66.0,Florida,Biden,2020-06-23,0.4668385108456682
67.0,Florida,Biden,2020-06-23,0.5129956006955808
68.0,Florida,Biden,2020-06-23,0.5006974760812024
69.0,Florida,Biden,2020-06-23,0.5323114782815017
70.0,Florida,Biden,2020-06-23,0.473379134951075
71.0,Florida,Biden,2020-06-23,0.5133514561098493
72.0,Florida,Biden,2020-06-23,0.4512115925499929
73.0,Florida,Biden,2020-06-23,0.48598169866366697
74.0,Florida,Biden,2020-06-23,0.4878197020111803
75.0,Florida,Biden,2020-06-23,0.4738142408577581
76.0,Florida,Biden,2020-06-23,0.4950239544387127
77.0,Florida,Biden,2020-06-23,0.47875066653115733
78.0,Florida,Biden,2020-06-23,0.4735442613182486
79.0,Florida,Biden,2020-06-23,0.4760724414148128
80.0,Florida,Biden,2020-06-23,0.4760752917072988
81.0,Florida,Biden,2020-06-23,0.5068887296715805
82.0,Florida,Biden,2020-06-23,0.477307667952496
83.0,Florida,Biden,2020-06-23,0.4660125882755158
84.0,Florida,Biden,2020-06-23,0.44961732536390664
85.0,Florida,Biden,2020-06-23,0.51573815722898
86.0,Florida,Biden,2020-06-23,0.5071649709395744
87.0,Florida,Biden,2020-06-23,0.4647995319683797
88.0,Florida,Biden,2020-06-23,0.45133378814181263
89.0,Florida,Biden,2020-06-23,0.4496508401751821
90.0,Florida,Biden,2020-06-23,0.5133385736120595
91.0,Florida,Biden,2020-06-23,0.5195803737557462
92.0,Florida,Biden,2020-06-23,0.49718373061335197
93.0,Florida,Biden,2020-06-23,0.5173668895988056
94.0,Florida,Biden,2020-06-23,0.4764723337051803
95.0,Florida,Biden,2020-06-23,0.5030084786303073
96.0,Florida,Biden,2020-06-23,0.4713677632445509
97.0,Florida,Biden,2020-06-23,0.4930784815936622
98.0,Florida,Biden,2020-06-23,0.4886636507468748
99.0,Florida,Biden,2020-06-23,0.505474105657374
100.0,Florida,Biden,2020-06-23,0.5063170908954947
1.0,Florida,Biden,2020-06-28,0.4679848711601128
2.0,Florida,Biden,2020-06-28,0.4545699404242258
3.0,Florida,Biden,2020-06-28,0.4981379618430073
4.0,Florida,Biden,2020-06-28,0.47980949739410556
5.0,Florida,Biden,2020-06-28,0.476095994737123
6.0,Florida,Biden,2020-06-28,0.4594810473563427
7.0,Florida,Biden,2020-06-28,0.4802586441062033
8.0,Florida,Biden,2020-06-28,0.5097035325377753
9.0,Florida,Biden,2020-06-28,0.4947887585496641
10.0,Florida,Biden,2020-06-28,0.4897730571719704
11.0,Florida,Biden,2020-06-28,0.5063503873090772
12.0,Florida,Biden,2020-06-28,0.49965384091039117
13.0,Florida,Biden,2020-06-28,0.4965110417536926
14.0,Florida,Biden,2020-06-28,0.5199410749919623
15.0,Florida,Biden,2020-06-28,0.49740235432371577
16.0,Florida,Biden,2020-06-28,0.5412208579478778
17.0,Florida,Biden,2020-06-28,0.49287706369981205
18.0,Florida,Biden,2020-06-28,0.49058433807128987
19.0,Florida,Biden,2020-06-28,0.45207200935651526
20.0,Florida,Biden,2020-06-28,0.49315992309833984
21.0,Florida,Biden,2020-06-28,0.4924690821931594
22.0,Florida,Biden,2020-06-28,0.5130625236311236
23.0,Florida,Biden,2020-06-28,0.4936614046950055
24.0,Florida,Biden,2020-06-28,0.4843258624172409
25.0,Florida,Biden,2020-06-28,0.48696442864669887
26.0,Florida,Biden,2020-06-28,0.45664924666281326
27.0,Florida,Biden,2020-06-28,0.4708158919637388
28.0,Florida,Biden,2020-06-28,0.512073775510228
29.0,Florida,Biden,2020-06-28,0.47854390500368005
30.0,Florida,Biden,2020-06-28,0.481587015301554
31.0,Florida,Biden,2020-06-28,0.49391989317854795
32.0,Florida,Biden,2020-06-28,0.5343778235663051
33.0,Florida,Biden,2020-06-28,0.4718478723008445
34.0,Florida,Biden,2020-06-28,0.515359597572014
35.0,Florida,Biden,2020-06-28,0.49784848883912547
36.0,Florida,Biden,2020-06-28,0.47724610209423834
37.0,Florida,Biden,2020-06-28,0.4865259670566999
38.0,Florida,Biden,2020-06-28,0.45453965232158466
39.0,Florida,Biden,2020-06-28,0.5160299032203272
40.0,Florida,Biden,2020-06-28,0.47549898130731416
41.0,Florida,Biden,2020-06-28,0.5051753537535174
42.0,Florida,Biden,2020-06-28,0.45864052951717044
43.0,Florida,Biden,2020-06-28,0.5232429416102794
44.0,Florida,Biden,2020-06-28,0.5193936399007543
45.0,Florida,Biden,2020-06-28,0.4930255129783077
46.0,Florida,Biden,2020-06-28,0.4698479702204092
47.0,Florida,Biden,2020-06-28,0.5128235347710599
48.0,Florida,Biden,2020-06-28,0.4917594937495437
49.0,Florida,Biden,2020-06-28,0.4645780701602524
50.0,Florida,Biden,2020-06-28,0.46736621559634156
51.0,Florida,Biden,2020-06-28,0.453211721995653
52.0,Florida,Biden,2020-06-28,0.5188712555945211
53.0,Florida,Biden,2020-06-28,0.4690712828500569
54.0,Florida,Biden,2020-06-28,0.5027158893324737
55.0,Florida,Biden,2020-06-28,0.490392411010626
56.0,Florida,Biden,2020-06-28,0.4927419126805539
57.0,Florida,Biden,2020-06-28,0.5027009756612414
58.0,Florida,Biden,2020-06-28,0.47048913765388045
59.0,Florida,Biden,2020-06-28,0.5509745265799455
60.0,Florida,Biden,2020-06-28,0.4924470200211173
61.0,Florida,Biden,2020-06-28,0.43542252020075795
62.0,Florida,Biden,2020-06-28,0.46696650432477926
63.0,Florida,Biden,2020-06-28,0.5078822925624529
64.0,Florida,Biden,2020-06-28,0.4907540162416699
65.0,Florida,Biden,2020-06-28,0.4601584839221905
66.0,Florida,Biden,2020-06-28,0.5013289843254203
67.0,Florida,Biden,2020-06-28,0.45946401293180716
68.0,Florida,Biden,2020-06-28,0.5055231883311244
69.0,Florida,Biden,2020-06-28,0.525461203186896
70.0,Florida,Biden,2020-06-28,0.5180719697567108
71.0,Florida,Biden,2020-06-28,0.5067514299637378
72.0,Florida,Biden,2020-06-28,0.5259823923736116
73.0,Florida,Biden,2020-06-28,0.5029056338237559
74.0,Florida,Biden,2020-06-28,0.46803342230336836
75.0,Florida,Biden,2020-06-28,0.46741429722281425
76.0,Florida,Biden,2020-06-28,0.5095101313027792
77.0,Florida,Biden,2020-06-28,0.5042455539647931
78.0,Florida,Biden,2020-06-28,0.4378038786566055
79.0,Florida,Biden,2020-06-28,0.4933120965633529
80.0,Florida,Biden,2020-06-28,0.5159544422997949
81.0,Florida,Biden,2020-06-28,0.5009021838104439
82.0,Florida,Biden,2020-06-28,0.4858806388536075
83.0,Florida,Biden,2020-06-28,0.5256058306114836
84.0,Florida,Biden,2020-06-28,0.44357858622059104
